10467,Double 180x75x20 PFC bolted back to back with spacer tubes,Supply & Install Double 180x75x20 PFC bolted back to back with spacer tubes,7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10759,Double 200x90x30 PFC bolted back to back with spacer tubes,Supply & Install Double 200x90x30 PFC bolted back to back with spacer tubes,7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10565,"Double 203 x 133 x 30 UB, bolted back to back","Supply & Install Double 203 x 133 x 30 UB, bolted back to back",7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10465,Double 300x100x46 PFC bolted back to back with spacer tubes,Supply & Install Double 300x100x46 PFC bolted back to back with spacer tubes,7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
9623,Dry packing between existing masonry and steel beam,Supply & Install Dry packing between existing masonry and steel beam,7,1.0,474,Steel and structural supports,1659,2,m,1561,Dry packing
9648,Extra over for raising/concealing steelwork above ceiling level,Supply & Install Extra over for raising/concealing steelwork above ceiling level,7,1.0,474,Steel and structural supports,1659,35,item,,
10559,Flitch plate connection,Supply & Install Flitch plate connection,7,1.0,474,Steel and structural supports,1659,1,nr,2055,Flitch plate connection
10872,Form opening for bearing plate,Supply & Install Form opening for bearing plate,7,1.0,474,Steel and structural supports,1659,1,nr,,
10795,Form opening for padstone,Supply & Install Form opening for padstone,7,1.0,474,Steel and structural supports,1659,1,nr,,
10514,Form opening in ceiling to install beam overhead,Supply & Install Form opening in ceiling to install beam overhead,7,1.0,474,Steel and structural supports,1659,2,m,,
9622,Insulation wrapped about steel beam / column,Supply & Install Insulation wrapped about steel beam / column,7,1.0,474,Steel and structural supports,1659,2,m,1560,Insulation wrapped about steel beam / column
9042,Intumecent paint to steel column,Supply & Install Intumecent paint to steel column,8,1.0,474,Steel and structural supports,1659,2,m,1229,Intumescent coatings
8791,Intumescent paint to steel beams,Supply & Install Intumescent paint to steel beams,8,1.0,474,Steel and structural supports,1659,2,m,1229,Intumescent coatings
10787,Intumescent paint to steel beams and columns,Supply & Install Intumescent paint to steel beams and columns,7,1.0,474,Steel and structural supports,1659,2,m,1229,Intumescent coatings
10407,M12 resin bolts staggered into existing wall,Supply & Install M12 resin bolts staggered into existing wall,7,1.0,474,Steel and structural supports,1659,1,nr,1998,M12 resin bolts
10948,Manual handling allowance for distributing steels,Supply & Install Manual handling allowance for distributing steels,7,1.0,474,Steel and structural supports,1659,8,day,,
10686,Masonry support,Supply & Install Masonry support,7,1.0,474,Steel and structural supports,1659,2,m,2125,Masonry support
9188,Raise existing steel beam,Supply & Install Raise existing steel beam,7,1.0,474,Steel and structural supports,1659,35,item,719,Structural steel
10060,Ridge beam (steel),Supply & Install Ridge beam (steel),10,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10061,Ridge column (steel),Supply & Install Ridge column (steel),8,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
9100,Spliced steel beam,Supply & Install Spliced steel beam,10,2.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
9175,Steel allowance by m2 area; supply and install,Supply & Install Steel allowance by m2 area; supply and install,7,1.0,474,Steel and structural supports,1659,4,m2,1317,Steel allowance by m2
9174,Steel allowance by tonnes; supply and install,Supply & Install Steel allowance by tonnes; supply and install,7,1.0,474,Steel and structural supports,1659,32,tn,1316,Steel allowance by tonnes
10770,Steel angle bracket fixed to beam/column,Supply & Install Steel angle bracket fixed to beam/column,7,1.0,474,Steel and structural supports,1659,1,nr,1431,Reinforced angle bracket
10623,Steel angle welded to beam,Supply & Install Steel angle welded to beam,7,1.0,474,Steel and structural supports,1659,2,m,719,Structural steel
8956,Steel baseplate,Supply & Install Steel baseplate,7,1.0,474,Steel and structural supports,1659,1,nr,1154,Steel baseplate
8298,Steel beam,Supply & Install Steel beam,10,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
9816,"Steel beam, 100 x 100 x 20 HEB","Supply & Install Steel beam, 100 x 100 x 20 HEB",7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10435,"Steel beam, 100 x 100 x 5 SHS","Supply & Install Steel beam, 100 x 100 x 5 SHS",7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10220,"Steel beam, 100 x 100 x 8 RSA","Supply & Install Steel beam, 100 x 100 x 8 RSA",7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10637,"Steel beam, 120 x 120 x 10 Equal Angle","Supply & Install Steel beam, 120 x 120 x 10 Equal Angle",7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10264,"Steel beam, 127 x 76 x 13 UB","Supply & Install Steel beam, 127 x 76 x 13 UB",7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10553,"Steel beam, 150 x 100 x 10 RHS","Supply & Install Steel beam, 150 x 100 x 10 RHS",7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10268,"Steel beam, 150 x 100 x 5 RHS","Supply & Install Steel beam, 150 x 100 x 5 RHS",7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
10652,"Steel beam, 150 x 150 x 10 RSA","Supply & Install Steel beam, 150 x 150 x 10 RSA",7,1.0,474,Steel and structural supports,1659,2,m,250,Steel beam/column
8071,Concrete padstone,Concrete padstone,7,1.0,474,Steel and structural supports,1836,1,nr,340,Concrete padstone
10941,Engineering bricks as padstone; (100mm wide) half brick wide,Supply & Install Engineering bricks as padstone; (100mm wide) half brick wide,7,1.0,474,Steel and structural supports,1836,1,nr,1380,Engineering bricks; half brick wide
10942,Engineering bricks as padstone; one brick wide (215mm wide),Supply & Install Engineering bricks as padstone; one brick wide (215mm wide),7,1.0,474,Steel and structural supports,1836,1,nr,1381,Engineering bricks; one brick wide
9211,Padstones as per engineer's design,Supply & Install Padstones as per engineer's design,7,1.0,474,Steel and structural supports,1836,1,nr,1343,Padstones as per engineer's design
10316,Pricing clarifications - Steel and structural supports,Supply & Install Pricing clarifications - Steel and structural supports,7,1.0,474,Steel and structural supports,2051,35,item,1938,Pricing clarifications - Steel and structural supports
9285,Steel subcontractor quotation,Supply & Install Steel subcontractor quotation,7,1.0,474,Steel and structural supports,1970,35,item,1378,Steel subcontractor quotation
8716,35mm painted metal frame for wall cladding,Supply & Install 35mm painted metal frame for wall cladding,7,1.0,489,External wall structure and lining,1814,4,m2,1310,Metal frame for wall cladding
9168,Aluminium Cladding to wall; excluding sub frame or 'metal frame for wall cladding' (separate task),Supply & Install Aluminium Cladding to wall; excluding sub frame or 'metal frame for wall cladding' (separate task),7,1.0,489,External wall structure and lining,1814,4,m2,1309,Aluminium cladding
10650,Brick slip cladding - supply and install subcontract quotation,Supply & Install Brick slip cladding - supply and install subcontract quotation,7,1.0,489,External wall structure and lining,1814,35,item,2102,Brick slip cladding - supply and install subcontract quotation
9246,Brick slips to external walls,Supply & Install Brick slips to external walls,7,1.0,489,External wall structure and lining,1814,4,m2,29,Brick slips to external wall
9247,Brick slips to external walls; reveals and soffits n.e. 300mm,Supply & Install Brick slips to external walls; reveals and soffits n.e. 300mm,7,1.0,489,External wall structure and lining,1814,2,m,1358,Brick slips to external walls; reveals and soffits n.e. 300mm
8896,Cement tiles to wall,Supply & Install Cement tiles to wall,1,1.0,488,Wall preparation and finishes,1814,4,m2,1111,Cement tiles to wall
9645,Cementitious board to external wall,Supply & Install Cementitious board to external wall,1,1.0,489,External wall structure and lining,1814,4,m2,1577,Cementitious board
9373,Cladding eaves closer,Supply & Install Cladding eaves closer,7,1.0,489,External wall structure and lining,1814,2,m,1428,Cladding eaves closer
9619,Cladding plastic fixing caps - install,Supply & Install Cladding plastic fixing caps - install,7,1.0,489,External wall structure and lining,1814,1,nr,1559,Cladding plastic fixing caps - install
9618,Cladding plastic fixing caps - material,Supply & Install Cladding plastic fixing caps - material,7,1.0,489,External wall structure and lining,1814,35,item,1557,Cladding plastic fixing caps - material
9850,Cladding subframe - battens,Supply & Install Cladding subframe - battens,1,1.0,489,External wall structure and lining,1814,4,m2,19,Battens
9106,Clay tiles to wall / hanging tiles / tile hanging,Supply & Install Clay tiles to wall / hanging tiles / tile hanging,7,1.0,489,External wall structure and lining,1814,4,m2,44,Clay tiles
9877,"Composite cladding (excl. subframe, separate task)","Supply & Install Composite cladding (excl. subframe, separate task)",1,1.0,489,External wall structure and lining,1814,4,m2,1707,Composite Cladding
10750,Concrete tiles to wall / hanging tiles / tile hanging,Supply & Install Concrete tiles to wall / hanging tiles / tile hanging,7,1.0,489,External wall structure and lining,1814,4,m2,445,Concrete plain tiles
9221,EPDM to wall,Supply & Install EPDM to wall,1,1.0,489,External wall structure and lining,1814,4,m2,451,EPDM roofing material
9586,External framework around windows,Supply & Install External framework around windows,7,1.0,489,External wall structure and lining,1814,2,m,19,Battens
10432,External wall; sundry items,Supply & Install External wall; sundry items,7,1.0,489,External wall structure and lining,1814,35,item,2010,External wall; sundry items
10767,Feature brickwork,Supply & Install Feature brickwork,7,1.0,489,External wall structure and lining,1814,4,m2,470,Half brick wide brick wall
10878,"Fibre concrete cladding (excl. subframe, separate task)","Supply & Install Fibre concrete cladding (excl. subframe, separate task)",1,1.0,489,External wall structure and lining,1814,4,m2,2229,Fibre concrete cladding
10921,"Hack off, scrape and replace render","Supply & Install Hack off, scrape and replace render",1,1.0,489,External wall structure and lining,1814,4,m2,174,Render
8330,Hardwood cladding to external wall,Supply & Install Hardwood cladding to external wall,1,1.0,489,External wall structure and lining,1814,4,m2,471,Hardwood cladding
10398,Insect mesh,Supply & Install Insect mesh,6,1.0,489,External wall structure and lining,1814,2,m,1470,Insect mesh / vermin mesh
8515,Jet wash wall area,Supply & Install Jet wash wall area,1,,489,External wall structure and lining,1814,4,m2,660,Specialist cleaning
10102,Lead cladding to dormer walls,Supply & Install Lead cladding to dormer walls,7,1.0,489,External wall structure and lining,1814,4,m2,1851,Lead cladding to dormer walls
10663,Louvres / brise soleil to wall,Supply & Install Louvres / brise soleil to wall,7,1.0,489,External wall structure and lining,1814,2,m,2110,Louvres / brise soleil to wall
9438,Mesh to top and bottom of cladding / mesh to soffits,Supply & Install Mesh to top and bottom of cladding / mesh to soffits,7,1.0,489,External wall structure and lining,1814,2,m,1991,Stainless Steel Soffit Mesh
8600,Metal cladding to wall; excluding 'metal frame for wall cladding' or 'timber battens' (separate tasks),Supply & Install Metal cladding to wall; excluding 'metal frame for wall cladding' or 'timber battens' (separate tasks),1,,489,External wall structure and lining,1814,4,m2,648,Metal cladding
10909,Pebbledash / roughcast to wall,Supply & Install Pebbledash / roughcast to wall,1,1.0,489,External wall structure and lining,1814,4,m2,2234,Pebbledash / roughcast
9587,PPC aluminium pressing clad around external framework around windows (excludes framework),Supply & Install PPC aluminium pressing clad around external framework around windows (excludes framework),7,1.0,489,External wall structure and lining,1814,4,m2,1309,Aluminium cladding
10212,Projecting brick detail,Supply & Install Projecting brick detail,7,1.0,489,External wall structure and lining,1814,2,m,1902,Projecting brick detail
10192,Raise chimney stack,Supply & Install Raise chimney stack,7,1.0,489,External wall structure and lining,1814,4,m2,496,One brick wide brick wall
10520,Rake out joints and re point with lime mortar to existing stonework; external walls,Supply & Install Rake out joints and re point with lime mortar to existing stonework; external walls,7,1.0,489,External wall structure and lining,1814,4,m2,99,Lime mortar
5652,Re-pointing to walls,Supply & Install Re-pointing to walls,7,,489,External wall structure and lining,1814,4,m2,759,Re-pointing to walls
9699,Render external bead,Supply & Install Render external bead,8,1.0,489,External wall structure and lining,1814,2,m,1604,Render external bead
9722,Render mesh to walls,Supply & Install Render mesh to walls,7,1.0,489,External wall structure and lining,1814,4,m2,1516,Stucco Mesh
9051,Render skim coat / render finish coat,Supply & Install Render skim coat / render finish coat,1,1.0,489,External wall structure and lining,1814,4,m2,1237,Render skim coat
8373,Render to wall,Supply & Install Render to wall,1,,489,External wall structure and lining,1814,4,m2,174,Render
9052,Render to wall; 2 applications,Supply & Install Render to wall; 2 applications,1,1.0,489,External wall structure and lining,1814,4,m2,1238,Render to wall; 2 applications
9053,Render to wall; 3 applications,Supply & Install Render to wall; 3 applications,1,1.0,489,External wall structure and lining,1814,4,m2,1239,Render to wall; 3 applications
9176,Rockwool EWI to external walls,Supply & Install Rockwool EWI to external walls,1,1.0,489,External wall structure and lining,1814,4,m2,1318,External wall linings
8369,Slate tiles to wall / hanging tiles / tile hanging,Supply & Install Slate tiles to wall / hanging tiles / tile hanging,1,,489,External wall structure and lining,1814,4,m2,228,Slate tiles
9848,Soda blasting to external walls,Supply & Install Soda blasting to external walls,1,1.0,489,External wall structure and lining,1814,4,m2,660,Specialist cleaning
8235,Softwood cladding to external wall,Supply & Install Softwood cladding to external wall,1,1.0,489,External wall structure and lining,1814,4,m2,541,Softwood cladding
10769,Soldier course to external wall,Supply & Install Soldier course to external wall,7,1.0,489,External wall structure and lining,1814,2,m,1713,Soldier course
10847,Stone Corbel,Supply & Install Stone Corbel,7,1.0,489,External wall structure and lining,1814,2,m,2215,Stone corbel
9539,Stuco mesh to wall,Supply & Install Stuco mesh to wall,7,1.0,489,External wall structure and lining,1814,4,m2,1516,Stucco Mesh
10649,Supplier quotation - Brick slip cladding,Supply & Install Supplier quotation - Brick slip cladding,7,1.0,489,External wall structure and lining,1814,35,item,2101,Supplier quotation - Brick slip cladding
8587,Two coats of oil to timber cladding,Supply & Install Two coats of oil to timber cladding,7,,488,Wall preparation and finishes,1814,4,m2,521,Sanding and 2 coats of coloured/clear Hardwax or oil to wood flooring
9801,Wire brush clean to clean wall and surrounding locations,Supply & Install Wire brush clean to clean wall and surrounding locations,7,1.0,489,External wall structure and lining,1814,4,m2,,
9222,ZInc cladding to dormer walls,Supply & Install ZInc cladding to dormer walls,7,1.0,489,External wall structure and lining,1814,4,m2,616,Zinc cladding
10239,Block up doorway; cavity wall insulation,Supply & Install Block up doorway; cavity wall insulation,7,1.0,489,External wall structure and lining,1688,4,m2,438,Cavity wall insulation
10620,Block up window; cavity wall insulation,Supply & Install Block up window; cavity wall insulation,7,1.0,489,External wall structure and lining,1688,4,m2,438,Cavity wall insulation
9429,Cavity blown insulation,Supply & Install Cavity blown insulation,7,1.0,489,External wall structure and lining,1688,4,m2,1463,Cavity blown insulation
8062,Cavity wall insulation to external wall,Supply & Install Cavity wall insulation to external wall,1,1.0,489,External wall structure and lining,1688,4,m2,438,Cavity wall insulation
9768,Cavity wall insulation; gable ends,Supply & Install Cavity wall insulation; gable ends,1,1.0,489,External wall structure and lining,1688,4,m2,438,Cavity wall insulation
10661,EPS insulation between existing and new cavity wall,Supply & Install EPS insulation between existing and new cavity wall,7,1.0,489,External wall structure and lining,1688,4,m2,2109,EPS insulation
9372,External wall insulation / External Wall Board,Supply & Install External wall insulation / External Wall Board,1,1.0,489,External wall structure and lining,1688,4,m2,1427,External wall insulation
10016,Insulation between service void; inside face of external wall,Supply & Install Insulation between service void; inside face of external wall,1,1.0,489,External wall structure and lining,1688,4,m2,476,Insulation between studs
9082,Insulation between studs; external wall,Supply & Install Insulation between studs; external wall,1,1.0,489,External wall structure and lining,1688,4,m2,476,Insulation between studs
8705,Insulation over studs,Supply & Install Insulation over studs,7,1.0,489,External wall structure and lining,1688,4,m2,109,Flexible insulation
8633,Insulation to external wall,Supply & Install Insulation to external wall,1,,489,External wall structure and lining,1688,4,m2,25,Board insulation
9375,Insulation to parapet,Supply & Install Insulation to parapet,7,1.0,489,External wall structure and lining,1688,4,m2,25,Board insulation
10418,Plinth insulation around base blocks,Supply & Install Plinth insulation around base blocks,7,1.0,489,External wall structure and lining,1688,2,m,2005,Plinth insulation around base blocks
10431,Two layers of insulation between studs,Supply & Install Two layers of insulation between studs,7,1.0,489,External wall structure and lining,1688,4,m2,2009,Two layers of insulation between studs
10844,215mm concrete block plinth,Supply & Install 215mm concrete block plinth,7,1.0,489,External wall structure and lining,1707,7,nr,2213,Blockwork plinth
8023,215mm Concrete block wall; external wall,Supply & Install 215mm Concrete block wall; external wall,1,1.0,489,External wall structure and lining,1707,4,m2,410,215mm blocks
10231,90mm SFS Stud Wall @ 600mm ctrs,Supply & Install 90mm SFS Stud Wall @ 600mm ctrs,7,1.0,489,External wall structure and lining,1707,4,m2,749,Metal stud wall
9985,Acoustic panels supplier quotation,Supply & Install Acoustic panels supplier quotation,7,1.0,489,External wall structure and lining,2001,35,item,1778,Acoustic panels supplier quotation
9505,Additional labour for brickwork laid in vertical stack bond,Supply & Install Additional labour for brickwork laid in vertical stack bond,7,1.0,489,External wall structure and lining,1707,4,m2,,
10513,Additional labour to tooth in new wall into existing masonry; external wall,Supply & Install Additional labour to tooth in new wall into existing masonry; external wall,8,1.0,489,External wall structure and lining,1707,2,m,,
9876,Air brick to external wall,Supply & Install Air brick to external wall,7,1.0,489,External wall structure and lining,1707,1,nr,1692,Air brick
9960,Air tape to external wall junction,Supply & Install Air tape to external wall junction,6,1.0,489,External wall structure and lining,1707,2,m,1766,Air tape to wall junction
9855,Air tight mastic seal,Supply & Install Air tight mastic seal,6,1.0,489,External wall structure and lining,1854,2,m,1689,Air tight mastic seal
10799,Air tightness test,Supply & Install Air tightness test,7,1.0,489,External wall structure and lining,1696,35,item,2184,Air tightness testing
8733,Allowance to make good walls after demolition works (PC),Supply & Install Allowance to make good walls after demolition works (PC),1,1.0,489,External wall structure and lining,1696,4,m2,747,Allowance to make good walls after demolition works
8037,Aluminium coping,Aluminium coping,7,1.0,489,External wall structure and lining,1676,2,m,421,Aluminium coping
10705,Aluminium corner angle trims,Supply & Install Aluminium corner angle trims,7,1.0,489,External wall structure and lining,1696,2,m,1309,Aluminium cladding
9065,Anti-Lime Concrete Sealer to wall,Supply & Install Anti-Lime Concrete Sealer to wall,1,1.0,489,External wall structure and lining,1854,4,m2,1089,Anti-lime
8027,Battens and counterbattens to wall (m2),Supply & Install Battens and counterbattens to wall (m2),1,1.0,489,External wall structure and lining,1696,4,m2,19,Battens
10802,Bitumen paint to external wall; two coats of paint,Supply & Install Bitumen paint to external wall; two coats of paint,7,1.0,489,External wall structure and lining,1696,4,m2,2185,Bitumen paint
8762,Block and block cavity wall,Supply & Install Block and block cavity wall,1,1.0,489,External wall structure and lining,1707,4,m2,1019,Block and block cavity wall
10236,Block up doorway; 100mm Concrete block wall; external wall,Supply & Install Block up doorway; 100mm Concrete block wall; external wall,7,1.0,489,External wall structure and lining,1707,4,m2,405,100mm blocks
10237,"Block up doorway; half brick wide brick wall (100mm wide, external wall)","Supply & Install Block up doorway; half brick wide brick wall (100mm wide, external wall)",7,1.0,489,External wall structure and lining,1707,4,m2,470,Half brick wide brick wall
10240,Block up doorway; plasterboard to external wall (inner leaf),Supply & Install Block up doorway; plasterboard to external wall (inner leaf),7,1.0,489,External wall structure and lining,1696,4,m2,161,Plasterboard
10618,Block up window; 100mm Concrete block wall; external wall,Supply & Install Block up window; 100mm Concrete block wall; external wall,7,1.0,489,External wall structure and lining,1707,4,m2,405,100mm blocks
10619,Block up window; half brick wide brick wall (100mm wide),Supply & Install Block up window; half brick wide brick wall (100mm wide),7,1.0,489,External wall structure and lining,1707,4,m2,470,Half brick wide brick wall
10621,Block up window; plasterboard to external wall (inner leaf),Supply & Install Block up window; plasterboard to external wall (inner leaf),7,1.0,489,External wall structure and lining,1696,4,m2,161,Plasterboard
8055,Breather membrane to external wall,Supply & Install Breather membrane to external wall,7,1.0,489,External wall structure and lining,1854,4,m2,433,Breather membrane
9219,Brick / block outer leaf with timber SIP construction,Supply & Install Brick / block outer leaf with timber SIP construction,1,1.0,489,External wall structure and lining,1707,4,m2,1346,Brick / block outer leaf with timber SIP construction
9376,Brick / block parapet,Supply & Install Brick / block parapet,7,1.0,489,External wall structure and lining,1707,4,m2,1430,Brick / block parapet
8761,"Brick and block cavity wall, including wall ties and insulation","Supply & Install Brick and block cavity wall, including wall ties and insulation",1,1.0,489,External wall structure and lining,1707,4,m2,39,Brick and block cavity wall
8404,Brick and brick cavity wall,Supply & Install Brick and brick cavity wall,1,,489,External wall structure and lining,1707,4,m2,1020,Brick and brick cavity wall
8763,Brick coping / rowlock coursing,Supply & Install Brick coping / rowlock coursing,7,1.0,489,External wall structure and lining,1707,2,m,1714,Brick coping
10758,Brick Corbel,Supply & Install Brick Corbel,7,1.0,489,External wall structure and lining,1707,2,m,2166,Brick Corbel
9356,Brick lintel,Supply & Install Brick lintel,7,1.0,489,External wall structure and lining,1707,2,m,1417,Brick Lintel
10305,"Brick Pier, 325 x 325mm Solid, brick and a half","Supply & Install Brick Pier, 325 x 325mm Solid, brick and a half",7,1.0,489,External wall structure and lining,1707,2,m,1930,"Brick Pier, 325 x 325mm Solid, brick and a half"
9553,Brick pier; one brick thick; 215x215mm,Supply & Install Brick pier; one brick thick; 215x215mm,7,1.0,489,External wall structure and lining,1707,2,m,30,Brick pier; one brick thick; 215x215mm
9610,Brick Sill / Brick Cill,Supply & Install Brick Sill / Brick Cill,7,1.0,489,External wall structure and lining,1707,2,m,1550,Brick Sill / Brick Cill
10272,Brick up openings,Supply & Install Brick up openings,7,1.0,489,External wall structure and lining,1707,4,m2,39,Brick and block cavity wall
8973,Cat flap / dog flap,Supply & Install Cat flap / dog flap,7,1.0,489,External wall structure and lining,1707,1,nr,1168,Cat flap / dog flap
10196,Cavity closers to brick parapet,Supply & Install Cavity closers to brick parapet,9,1.0,489,External wall structure and lining,1676,2,m,1248,Cavity closers
10135,Cavity closers to external walls,Supply & Install Cavity closers to external walls,7,1.0,489,External wall structure and lining,1707,2,m,1248,Cavity closers
9527,Cavity tray,Supply & Install Cavity tray,7,1.0,489,External wall structure and lining,1707,2,m,1362,Cavity tray
9528,Cavity tray weep ends (2nr allowance) per structural opening,Supply & Install Cavity tray weep ends (2nr allowance) per structural opening,7,1.0,489,External wall structure and lining,1707,1,nr,1363,Cavity tray; weep ends
10436,Clean up bricks with wire brush from existing wall demolition so they're ready to reuse to rebuild new brick wall (separate task),Supply & Install Clean up bricks with wire brush from existing wall demolition so they're ready to reuse to rebuild new brick wall (separate task),7,1.0,489,External wall structure and lining,1707,4,m2,,
9756,Cleaning off stone with wire brush from existing wall demolition so they're ready to reuse to rebuild new stone wall (separate task),Supply & Install Cleaning off stone with wire brush from existing wall demolition so they're ready to reuse to rebuild new stone wall (separate task),7,1.0,489,External wall structure and lining,1707,4,m2,,
5946,Conservatory,Supply & Install Conservatory,2,,489,External wall structure and lining,1707,4,m2,50,Conservatory
10629,Coursed Ashlar Stone wall; 100mm thick; incl. cement-lime mortar,Supply & Install Coursed Ashlar Stone wall; 100mm thick; incl. cement-lime mortar,7,1.0,489,External wall structure and lining,1707,4,m2,2088,Coursed Ashlar Stone wall; 100mm thick
10628,Coursed Pitch Faced Stone wall; 100mm thick; cement-lime mortar,Supply & Install Coursed Pitch Faced Stone wall; 100mm thick; cement-lime mortar,7,1.0,489,External wall structure and lining,1707,4,m2,2087,Coursed Pitch Faced Stone wall; 100mm thick
10457,Crack repairs; supply and fix stainless steel stitching anchors,Supply & Install Crack repairs; supply and fix stainless steel stitching anchors,7,1.0,489,External wall structure and lining,1707,1,nr,2020,Stainless steel stitching anchors
10929,Damp proof course,Supply & Install Damp proof course,9,1.0,489,External wall structure and lining,1707,2,m,1171,Liquid damp proof membrane / DPM
9170,Damp Proof Course / DPC,Supply & Install Damp Proof Course / DPC,6,1.0,489,External wall structure and lining,1707,2,m,1312,Damp Proof Course (DPC)
9509,Damp proofing,Supply & Install Damp proofing,9,1.0,489,External wall structure and lining,1707,2,m,1506,Damp proofing
8351,Dormer stud wall / dormer partition wall; 400mm centres; 3 rows of noggins,Supply & Install Dormer stud wall / dormer partition wall; 400mm centres; 3 rows of noggins,1,1.0,489,External wall structure and lining,1707,4,m2,1206,Timber stud wall; 400mm centres; 3 rows of noggins
9010,Dormer stud wall / dormer partition wall; 450mm centres; 3 rows of noggins,Supply & Install Dormer stud wall / dormer partition wall; 450mm centres; 3 rows of noggins,1,1.0,489,External wall structure and lining,1707,4,m2,1209,Timber stud wall; 450mm centres; 3 rows of noggins
9011,Dormer stud wall / dormer partition wall; 600mm centres; 3 rows of noggins,Supply & Install Dormer stud wall / dormer partition wall; 600mm centres; 3 rows of noggins,1,1.0,489,External wall structure and lining,1707,4,m2,1212,Timber stud wall; 600mm centres; 3 rows of noggins
9897,Dwarf wall,Supply & Install Dwarf wall,1,1.0,489,External wall structure and lining,1707,4,m2,1019,Block and block cavity wall
9325,Expansion joints / Movement joints,Supply & Install Expansion joints / Movement joints,8,1.0,489,External wall structure and lining,1707,2,m,1407,Expansion joints
8501,Fibre cement cladding to external wall,Supply & Install Fibre cement cladding to external wall,1,,489,External wall structure and lining,1707,4,m2,1166,Fibre cement cladding
9968,Fire barriers to external walls,Supply & Install Fire barriers to external walls,6,1.0,489,External wall structure and lining,1707,2,m,1768,Fire barriers
9670,Formation of insulated upstands,Supply & Install Formation of insulated upstands,7,1.0,489,External wall structure and lining,1707,2,m,1594,Formation of insulated upstands
10735,Formation of rammed earth walls,Supply & Install Formation of rammed earth walls,1,1.0,489,External wall structure and lining,1707,4,m2,2153,Rammed earth walls
10733,Formwork to external walls,Supply & Install Formwork to external walls,1,1.0,489,External wall structure and lining,1707,4,m2,777,Formwork
8074,Coping stones to external wall,Supply & Install Coping stones to external wall,7,1.0,489,External wall structure and lining,1676,2,m,52,Coping stones
10209,GRP parapet capping,Supply & Install GRP parapet capping,7,1.0,489,External wall structure and lining,1676,4,m2,1016,GRP to flat roof
9906,Re-point copes,Supply & Install Re-point copes,7,1.0,489,External wall structure and lining,1676,4,m2,1730,Re-point copes
10920,Repair to parapet wall,Supply & Install Repair to parapet wall,9,1.0,489,External wall structure and lining,1676,2,m,,
10397,Zinc coping,Supply & Install Zinc coping,7,1.0,489,External wall structure and lining,1676,2,m,1990,Zinc coping
10262,Soundproofing membrane to wall,Supply & Install Soundproofing membrane to wall,7,1.0,489,External wall structure and lining,1854,4,m2,2,Acoustic insulation
8554,Tanking to wall; external wall,Supply & Install Tanking to wall; external wall,1,,489,External wall structure and lining,1854,4,m2,1070,Basement waterproofing system
8864,Vapour control layer to external wall,Supply & Install Vapour control layer to external wall,1,1.0,489,External wall structure and lining,1854,4,m2,593,Vapour control layer
10721,Cement seal to wall,Supply & Install Cement seal to wall,1,1.0,489,External wall structure and lining,1696,4,m2,2146,Cement coat
9956,Cementitious board to wall,Supply & Install Cementitious board to wall,7,1.0,489,External wall structure and lining,1696,4,m2,1759,Cement board
9164,Concrete sealer to wall,Supply & Install Concrete sealer to wall,1,1.0,489,External wall structure and lining,1696,4,m2,1250,Concrete sealer
10788,Decorative Tudor boarding,Supply & Install Decorative Tudor boarding,7,1.0,489,External wall structure and lining,1696,2,m,471,Hardwood cladding
9330,Dot and dab to walls (to inner leaf),Supply & Install Dot and dab to walls (to inner leaf),7,1.0,489,External wall structure and lining,1696,4,m2,161,Plasterboard
9613,Double plasterboard to external wall (inner leaf),Supply & Install Double plasterboard to external wall (inner leaf),1,1.0,489,External wall structure and lining,1696,4,m2,1079,Double plasterboard
7534,Insulated Plasterboard to External Wall (inner leaf),Supply & Install Insulated Plasterboard to External Wall (inner leaf),1,1.0,489,External wall structure and lining,1696,4,m2,134,Insulated plasterboard
10223,Insulated Plasterboard to External Wall (outer leaf),Supply & Install Insulated Plasterboard to External Wall (outer leaf),1,1.0,489,External wall structure and lining,1696,4,m2,134,Insulated plasterboard
8334,Plasterboard to external wall (inner leaf),Supply & Install Plasterboard to external wall (inner leaf),1,1.0,489,External wall structure and lining,1696,4,m2,161,Plasterboard
10224,Plasterboard to external wall (outer leaf),Supply & Install Plasterboard to external wall (outer leaf),1,1.0,489,External wall structure and lining,1696,4,m2,161,Plasterboard
